c c a c d f, 2, 3.0
c c a c e f, 2, 3.0
c c a c f f, 2, 2.0
c c a d e f, 2, 3.0
c c a d f f, 2, 2.0
c c a e f f, 2, 2.0
c c a f f f, 2, 1.5
c c b c d e, 2, 6.0
c c b c d f, 2, 3.0
c c b c e f, 2, 3.0
c c b c f f, 2, 2.0
c c b d e f, 2, 3.0
c c b d f f, 2, 2.0
c c b e f f, 2, 2.0
c c b f f f, 2, 1.5
c c c c d e, 2, 6.0
c c c c d f, 2, 3.0
c c c c e f, 2, 3.0
c c c c f f, 2, 2.0
c c c d e f, 6, 3.0
c c c d f f, 6, 2.0
c c c e f f, 6, 2.0
c c c f f f, 6, 1.5
c c d e e e, 2, 6.0
c c d e e f, 2, 2.0
c c d e e g, 2, 1.5
c c d e e h, 2, 1.2
c c d e f f, 6, 2.0
c c d e f g, 2, 1.5
c c d e f h, 2, 1.2
c c d e g h, 2, 1.2
c c d e h h, 2, 1.0
c c d f f f, 6, 1.5
c c d f g h, 2, 1.2
c c d f h h, 2, 1.0
c c d g h h, 2, 1.0
c c e e e e, 2, 3.0
c c e e e f, 2, 2.0
c c e e e g, 2, 1.5
c c e e e h, 2, 1.2
c c e e f g, 2, 1.5
c c e e f h, 2, 1.2
c c e e g h, 2, 1.2
c c e e h h, 2, 1.0
c c e f f f, 6, 1.5
c c e f g h, 2, 1.2
c c e f h h, 2, 1.0
c c e g h h, 2, 1.0
c c f f f f, 6, 1.2
c c f g h h, 2, 1.0
c d d e f f, 2, 6.0
c d d e f h, 2, 2.0
c d d e h h, 2, 1.5
c d d f f f, 2, 3.0
c d d f f h, 2, 2.0
c d d f h h, 2, 1.5
c d d h h h, 2, 1.2
c d e e e e, 2, 6.0
c d e e e f, 2, 3.0
c d e e e g, 2, 2.0
c d e e e h, 2, 1.5
c d e e f g, 2, 2.0
c d e e f h, 2, 1.5
c d e e g h, 2, 1.5
c d e e h h, 2, 1.2
c d e f f f, 8, 5.25
c d e f f h, 2, 2.0
c d e f g h, 2, 1.5
c d e f h h, 4, 1.35
c d e g h h, 2, 1.2
c d e h h h, 2, 1.2
c d f f f f, 6, 3.0
c d f f f h, 2, 2.0
c d f f h h, 2, 1.5
c d f g h h, 2, 1.2
c d f h h h, 2, 1.2
c e e e e f, 2, 3.0
c e e e e g, 2, 2.0
c e e e e h, 2, 1.5
c e e e f g, 2, 2.0
c e e e f h, 2, 1.5
c e e e g h, 2, 1.5
c e e e h h, 2, 1.2
c e e f g h, 2, 1.5
c e e f h h, 2, 1.2
c e e g h h, 2, 1.2
c e f f f f, 6, 3.0
c e f f f h, 2, 2.0
c e f f h h, 2, 1.5
c e f g g h, 2, 6.0
c e f g h h, 2, 1.2
c e f h h h, 2, 1.2
c f f f f f, 6, 2.0
c f f f h h, 2, 1.5
c f f h h h, 2, 1.2
d d e f f f, 2, 6.0
d d e f f h, 2, 3.0
d d e f h h, 2, 2.0
d d e h h h, 2, 1.5
d d f f f h, 2, 3.0
d d f f h h, 2, 2.0
d d f h h h, 2, 1.5
d e e e e f, 2, 6.0
d e e e e g, 2, 3.0
d e e e e h, 2, 2.0
d e e e f g, 2, 3.0
d e e e f h, 2, 2.0
d e e e g h, 2, 2.0
d e e e h h, 2, 1.5
d e e f g h, 2, 2.0
d e e f h h, 2, 1.5
d e e g h h, 2, 1.5
d e f f f f, 6, 6.0
d e f f f h, 2, 6.0
d e f f h h, 2, 3.0
d e f g h h, 2, 1.5
d e f h h h, 2, 2.0
d f f f f f, 6, 3.0
d f f f h h, 2, 3.0
d f f h h h, 2, 2.0
e e e e f g, 2, 6.0
e e e e f h, 2, 3.0
e e e e g h, 2, 3.0
e e e e h h, 2, 2.0
e e e f g h, 2, 3.0
e e e f h h, 2, 2.0
e e e g h h, 2, 2.0
e e f g h h, 2, 2.0
e f f f f f, 6, 6.0
e f f f h h, 2, 6.0
e f f h h h, 2, 3.0
f f f f f f, 6, 6.0
f f f h h h, 2, 6.0
a a a a b b b, 2, 7.0
a a a a b b c, 2, 2.3333333
a a a a b b e, 2, 1.75
a a a a b b f, 2, 1.4
a a a a b b g, 2, 1.1666666
a a a a b b h, 2, 0.875
a a a a b c e, 2, 1.75
a a a a b c f, 2, 1.4
a a a a b c g, 2, 1.1666666
a a a a b c h, 2, 0.875
a a a a b e f, 2, 1.4
a a a a b e g, 2, 1.1666666
a a a a b e h, 2, 0.875
a a a a b f g, 2, 1.1666666
a a a a b f h, 2, 0.875
a a a a b g g, 2, 1.0
a a a a b g h, 2, 0.875
a a a a c e f, 2, 1.4
a a a a c e g, 2, 1.1666666
a a a a c e h, 2, 0.875
a a a a c f g, 2, 1.1666666
a a a a c f h, 2, 0.875
a a a a c g g, 2, 1.0
a a a a c g h, 2, 0.875
a a a a e f g, 2, 1.1666666
a a a a e f h, 2, 0.875
a a a a e g g, 2, 1.0
a a a a e g h, 2, 0.875
a a a a f g g, 2, 1.0
a a a a f g h, 2, 0.875
a a a a g g h, 2, 0.875
a a a b b b b, 2, 3.5
a a a b b b c, 2, 2.3333333
a a a b b b e, 2, 1.75
a a a b b b f, 2, 1.4
a a a b b b g, 2, 1.1666666
a a a b b b h, 2, 0.875
a a a b b c e, 2, 1.75
a a a b b c f, 2, 1.4
a a a b b c g, 2, 1.1666666
a a a b b c h, 2, 0.875
a a a b b e f, 2, 1.4
a a a b b e g, 2, 1.1666666
a a a b b e h, 2, 0.875
a a a b b f g, 2, 1.1666666
a a a b b f h, 2, 0.875
a a a b b g g, 2, 1.0
a a a b b g h, 2, 0.875
a a a b c e f, 2, 1.4
a a a b c e g, 2, 1.1666666
a a a b c e h, 2, 0.875
a a a b c f g, 2, 1.1666666
a a a b c f h, 2, 0.875
a a a b c g g, 2, 1.0
a a a b c g h, 2, 0.875
a a a b e f g, 2, 1.1666666
a a a b e f h, 2, 0.875
a a a b e g g, 2, 1.0
a a a b e g h, 2, 0.875
a a a b f g g, 2, 1.0
a a a b f g h, 2, 0.875
a a a b g g h, 2, 0.875
a a a c e f g, 2, 1.1666666
a a a c e f h, 2, 0.875
a a a c e g g, 2, 1.0
a a a c e g h, 2, 0.875
a a a c f g g, 2, 1.0
a a a c f g h, 2, 0.875
a a a c g g h, 2, 0.875
a a a e f g g, 2, 1.0
a a a e f g h, 2, 0.875
a a a e g g h, 2, 0.875
a a a f g g h, 2, 0.875
a a b b b b c, 2, 2.3333333
a a b b b b e, 2, 1.75
a a b b b b f, 2, 1.4
a a b b b b g, 2, 1.1666666
a a b b b b h, 2, 0.875
a a b b b c e, 2, 1.75
a a b b b c f, 2, 1.4
a a b b b c g, 2, 1.1666666
a a b b b c h, 2, 0.875
a a b b b e f, 2, 1.4
a a b b b e g, 2, 1.1666666
a a b b b e h, 2, 0.875
a a b b b f g, 2, 1.1666666
a a b b b f h, 2, 0.875
a a b b b g g, 2, 1.0
a a b b b g h, 2, 0.875
a a b b c e f, 2, 1.4
a a b b c e g, 2, 1.1666666
a a b b c e h, 2, 0.875
a a b b c f g, 2, 1.1666666
a a b b c f h, 2, 0.875
a a b b c g g, 2, 1.0
a a b b c g h, 2, 0.875
a a b b e f g, 2, 1.1666666
a a b b e f h, 2, 0.875
a a b b e g g, 2, 1.0
a a b b e g h, 2, 0.875
a a b b f g g, 2, 1.0
a a b b f g h, 2, 0.875
a a b b g g h, 2, 0.875
a a b c c d e, 2, 7.0
a a b c c d f, 2, 1.4
a a b c c d g, 2, 1.1666666
a a b c c d h, 2, 1.0
a a b c c e e, 2, 3.5
a a b c c e f, 2, 1.4
a a b c c e g, 2, 1.1666666
a a b c c e h, 2, 1.0
a a b c c f g, 2, 1.1666666
a a b c c f h, 2, 1.0
a a b c c g h, 2, 1.0
a a b c c h h, 2, 0.875
a a b c d e e, 2, 3.5
a a b c d e f, 2, 1.4
a a b c d e g, 2, 1.1666666
a a b c d e h, 2, 1.0
a a b c d f g, 2, 1.1666666
a a b c d f h, 2, 1.0
a a b c d g h, 2, 1.0
a a b c d h h, 2, 0.875
a a b c e e e, 2, 2.3333333
a a b c e e f, 2, 1.4
a a b c e e g, 2, 1.1666666
a a b c e e h, 2, 1.0
a a b c e f g, 4, 1.1666666
a a b c e f h, 4, 0.9375
a a b c e g g, 2, 1.0
a a b c e g h, 4, 0.9375
a a b c e h h, 2, 0.875
a a b c f g g, 2, 1.0
a a b c f g h, 4, 0.9375
a a b c f h h, 2, 0.875
a a b c g g h, 2, 0.875
a a b c g h h, 2, 0.875
a a b d e e e, 2, 2.3333333
a a b d e e f, 2, 1.4
a a b d e e g, 2, 1.1666666
a a b d e e h, 2, 1.0
a a b d e f g, 2, 1.1666666
a a b d e f h, 2, 1.0
a a b d e g h, 2, 1.0
a a b d e h h, 2, 0.875
a a b d f g h, 2, 1.0
a a b d f h h, 2, 0.875
a a b d g h h, 2, 0.875
a a b e e e e, 2, 1.75
a a b e e e f, 2, 1.4
a a b e e e g, 2, 1.1666666
a a b e e e h, 2, 1.0
a a b e e f g, 2, 1.1666666
a a b e e f h, 2, 1.0
a a b e e g h, 2, 1.0
a a b e e h h, 2, 0.875
a a b e f g g, 2, 1.0
a a b e f g h, 4, 0.9375
a a b e f h h, 2, 0.875
a a b e g g h, 2, 0.875
a a b e g h h, 2, 0.875
a a b f g g h, 2, 0.875
a a b f g h h, 2, 0.875
a a c c d e e, 2, 3.5
a a c c d e f, 2, 1.4
a a c c d e g, 2, 1.1666666
a a c c d e h, 2, 1.0
a a c c d f g, 2, 1.1666666
a a c c d f h, 2, 1.0
a a c c d g h, 2, 1.0
a a c c d h h, 2, 0.875
a a c c e e e, 2, 2.3333333
a a c c e e f, 2, 1.4
a a c c e e g, 2, 1.1666666
a a c c e e h, 2, 1.0
a a c c e f g, 2, 1.1666666
a a c c e f h, 2, 1.0
a a c c e g h, 2, 1.0
a a c c e h h, 2, 0.875
a a c c f g h, 2, 1.0
a a c c f h h, 2, 0.875
a a c c g h h, 2, 0.875
a a c d e e e, 2, 2.3333333
a a c d e e f, 2, 1.4
a a c d e e g, 2, 1.1666666
a a c d e e h, 2, 1.0
a a c d e f f, 2, 1.75
a a c d e f g, 2, 1.1666666
a a c d e f h, 2, 1.0
a a c d e g h, 2, 1.0
a a c d e h h, 2, 0.875
a a c d f f f, 2, 1.4
a a c d f g h, 2, 1.0
a a c d f h h, 2, 0.875
a a c d g h h, 2, 0.875
a a c e e e e, 2, 1.75
a a c e e e f, 2, 1.4
a a c e e e g, 2, 1.1666666
a a c e e e h, 2, 1.0
a a c e e f g, 2, 1.1666666
a a c e e f h, 2, 1.0
a a c e e g h, 2, 1.0
a a c e e h h, 2, 0.875
a a c e f f f, 2, 1.4
a a c e f g g, 2, 1.0
a a c e f g h, 4, 0.9375
a a c e f h h, 2, 0.875
a a c e g g h, 2, 0.875
a a c e g h h, 2, 0.875
a a c f f f f, 2, 1.1666666
a a c f g g h, 2, 0.875
a a c f g h h, 2, 0.875
a a d e e e e, 2, 1.75
a a d e e e f, 2, 1.4
a a d e e e g, 2, 1.1666666
a a d e e e h, 2, 1.0
a a d e e f g, 2, 1.1666666
a a d e e f h, 2, 1.0
a a d e e g h, 2, 1.0
a a d e e h h, 2, 0.875
a a d e f f f, 2, 1.4
a a d e f g h, 2, 1.0
a a d e f h h, 2, 0.875
a a d e g h h, 2, 0.875
a a d f f f f, 2, 1.1666666
a a d f g h h, 2, 0.875
a a e e e e f, 2, 1.4
a a e e e e g, 2, 1.1666666
a a e e e e h, 2, 1.0
a a e e e f g, 2, 1.1666666
a a e e e f h, 2, 1.0
a a e e e g h, 2, 1.0
a a e e e h h, 2, 0.875
a a e e f g h, 2, 1.0
a a e e f h h, 2, 0.875
a a e e g h h, 2, 0.875
a a e f f f f, 2, 1.1666666
a a e f g g h, 2, 0.875
a a e f g h h, 2, 0.875
a a f f f f f, 2, 1.0
a b a c d e f, 2, 2.3333333
a b a c d f f, 2, 1.75
a b a c e f f, 2, 1.75
a b a c f f f, 2, 1.4
a b a d e f f, 2, 1.75
a b a d f f f, 2, 1.4
a b a e f f f, 2, 1.4
a b a f f f f, 2, 1.1666666
a b b b b c e, 2, 7.0
a b b b b c f, 2, 3.5
a b b b b c g, 2, 2.3333333
a b b b b c h, 2, 1.4
a b b b b e f, 2, 3.5
a b b b b e g, 2, 2.3333333
a b b b b e h, 2, 1.4
a b b b b f g, 2, 2.3333333
a b b b b f h, 2, 1.4
a b b b b g g, 2, 1.75
a b b b b g h, 2, 1.4
a b b b c d d, 2, 7.0
a b b b c d e, 2, 3.5
a b b b c d f, 2, 2.3333333
a b b b c d h, 2, 1.1666666
a b b b c e f, 4, 2.9166665
a b b b c e g, 2, 2.3333333
a b b b c e h, 4, 1.2833333
a b b b c f f, 2, 1.75
a b b b c f g, 2, 2.3333333
a b b b c f h, 4, 1.2833333
a b b b c g g, 2, 1.75
a b b b c g h, 2, 1.4
a b b b c h h, 2, 1.0
a b b b d d e, 2, 3.5
a b b b d d f, 2, 2.3333333
a b b b d d h, 2, 1.1666666
a b b b d e f, 2, 2.3333333
a b b b d e h, 2, 1.1666666
a b b b d f f, 2, 1.75
a b b b d f h, 2, 1.1666666
a b b b d h h, 2, 1.0
a b b b e f f, 2, 1.75
a b b b e f g, 2, 2.3333333
a b b b e f h, 4, 1.2833333
a b b b e g g, 2, 1.75
a b b b e g h, 2, 1.4
a b b b e h h, 2, 1.0
a b b b f f f, 2, 1.4
a b b b f f h, 2, 1.1666666
a b b b f g g, 2, 1.75
a b b b f g h, 2, 1.4
a b b b f h h, 2, 1.0
a b b b g g h, 2, 1.4
a b b b h h h, 2, 0.875
a b b c d d e, 2, 3.5
a b b c d d f, 2, 2.3333333
a b b c d d h, 2, 1.1666666
a b b c d e f, 4, 2.3333333
a b b c d e h, 2, 1.1666666
a b b c d f f, 4, 1.75
a b b c d f h, 2, 1.1666666
a b b c d h h, 2, 1.0
a b b c e f f, 4, 1.75
a b b c e f g, 2, 2.3333333
a b b c e f h, 4, 1.2833333
a b b c e g g, 2, 1.75
a b b c e g h, 2, 1.4
a b b c e h h, 2, 1.0
a b b c f f f, 4, 1.4
a b b c f f h, 2, 1.1666666
a b b c f g g, 2, 1.75
a b b c f g h, 2, 1.4
a b b c f h h, 2, 1.0
a b b c g g h, 2, 1.4
a b b c h h h, 2, 0.875
a b b d d e f, 2, 2.3333333
a b b d d e h, 2, 1.1666666
a b b d d f f, 2, 1.75
a b b d d f h, 2, 1.1666666
a b b d d h h, 2, 1.0
a b b d e f f, 4, 1.75
a b b d e f h, 2, 1.1666666
a b b d e h h, 2, 1.0
a b b d f f f, 4, 1.4
a b b d f f h, 2, 1.1666666
a b b d f h h, 2, 1.0
a b b d h h h, 2, 0.875
a b b e f f f, 4, 1.4
a b b e f f h, 2, 1.1666666
a b b e f g g, 2, 1.75
a b b e f g h, 2, 1.4
a b b e f h h, 2, 1.0
a b b e g g h, 2, 1.4
a b b e h h h, 2, 0.875
a b b f f f f, 2, 1.1666666
a b b f f f h, 2, 1.1666666
a b b f f h h, 2, 1.0
a b b f g g h, 2, 1.4
a b b f h h h, 2, 0.875
a b c a c d e, 2, 3.5
a b c a c d f, 2, 2.3333333
a b c a c e f, 2, 2.3333333
a b c a c f f, 2, 1.75
a b c a d e f, 2, 2.3333333
a b c a d f f, 2, 1.75
a b c a e f f, 2, 1.75
a b c a f f f, 2, 1.4
a b c b c d e, 2, 3.5
a b c b c d f, 2, 2.3333333
a b c b c e f, 2, 2.3333333
a b c b c f f, 2, 1.75
a b c b d e f, 2, 2.3333333
a b c b d f f, 2, 1.75
a b c b e f f, 2, 1.75
a b c b f f f, 2, 1.4
a b c c a c d, 2, 7.0
a b c c a c e, 2, 3.5
a b c c a c f, 2, 2.3333333
a b c c a d e, 2, 3.5
a b c c a d f, 2, 2.3333333
a b c c a e f, 2, 2.3333333
a b c c a f f, 2, 1.75
a b c c b c d, 2, 7.0
a b c c b c e, 2, 3.5
a b c c b c f, 2, 2.3333333
a b c c b d e, 2, 3.5
a b c c b d f, 2, 2.3333333
a b c c b e f, 2, 2.3333333
a b c c b f f, 2, 1.75
a b c c c c d, 2, 7.0
a b c c c c e, 2, 3.5
a b c c c c f, 2, 2.3333333
a b c c c d e, 6, 3.4999998
a b c c c d f, 6, 2.3333333
a b c c c e f, 6, 2.3333333
a b c c c f f, 6, 1.7499999
a b c c d e e, 2, 7.0
a b c c d e f, 8, 2.1874998
a b c c d e g, 2, 1.4
a b c c d e h, 2, 1.1666666
a b c c d f f, 6, 1.7499999
a b c c d f g, 2, 1.4
a b c c d f h, 2, 1.1666666
a b c c d g h, 2, 1.1666666
a b c c d h h, 2, 1.0
a b c c e e e, 2, 3.5
a b c c e e f, 2, 1.75
a b c c e e g, 2, 1.4
a b c c e e h, 2, 1.1666666
a b c c e f f, 6, 1.7499999
a b c c e f g, 2, 1.4
a b c c e f h, 2, 1.1666666
a b c c e g h, 2, 1.1666666
a b c c e h h, 2, 1.0
a b c c f f f, 6, 1.4
a b c c f g h, 2, 1.1666666
a b c c f h h, 2, 1.0
a b c c g h h, 2, 1.0
a b c d d e f, 2, 2.3333333
a b c d d e h, 2, 1.1666666
a b c d d f f, 2, 1.75
a b c d d f h, 2, 1.1666666
a b c d d h h, 2, 1.0
a b c d e e e, 2, 3.5
a b c d e e f, 2, 1.75
a b c d e e g, 2, 1.4
a b c d e e h, 2, 1.1666666
a b c d e f f, 8, 1.75
a b c d e f g, 2, 1.4
a b c d e f h, 4, 1.1666666
a b c d e g h, 2, 1.1666666
a b c d e h h, 4, 1.0
a b c d f f f, 8, 1.3999999
a b c d f f h, 2, 1.1666666
a b c d f g h, 2, 1.1666666
a b c d f h h, 4, 1.0
a b c d g h h, 2, 1.0
a b c d h h h, 2, 0.875
a b c e e e e, 2, 2.3333333
a b c e e e f, 2, 1.75
a b c e e e g, 2, 1.4
a b c e e e h, 2, 1.1666666
a b c e e f g, 2, 1.4
a b c e e f h, 2, 1.1666666
a b c e e g h, 2, 1.1666666
a b c e e h h, 2, 1.0
a b c e f f f, 8, 1.3999999
a b c e f f h, 2, 1.1666666
a b c e f g g, 2, 1.75
a b c e f g h, 4, 1.2833333
a b c e f h h, 4, 1.0
a b c e g g h, 2, 1.4
a b c e g h h, 2, 1.0
a b c e h h h, 2, 0.875
a b c f f f f, 6, 1.1666666
a b c f f f h, 2, 1.1666666
a b c f f h h, 2, 1.0
a b c f g g h, 2, 1.4
a b c f g h h, 2, 1.0
a b c f h h h, 2, 0.875
a b d d e f f, 2, 1.75
a b d d e f h, 2, 1.1666666
a b d d e h h, 2, 1.0
a b d d f f f, 2, 1.4
a b d d f f h, 2, 1.1666666
a b d d f h h, 2, 1.0
a b d d h h h, 2, 0.875
a b d e e e e, 2, 2.3333333
a b d e e e f, 2, 1.75
a b d e e e g, 2, 1.4
a b d e e e h, 2, 1.1666666
a b d e e f g, 2, 1.4
a b d e e f h, 2, 1.1666666
a b d e e g h, 2, 1.1666666
a b d e e h h, 2, 1.0
a b d e f f f, 8, 1.3999999
a b d e f f h, 2, 1.1666666
a b d e f g h, 2, 1.1666666
a b d e f h h, 4, 1.0
a b d e g h h, 2, 1.0
a b d e h h h, 2, 0.875
a b d f f f f, 6, 1.1666666
a b d f f f h, 2, 1.1666666
a b d f f h h, 2, 1.0
a b d f g h h, 2, 1.0
a b d f h h h, 2, 0.875
a b e e e e f, 2, 1.75
a b e e e e g, 2, 1.4
a b e e e e h, 2, 1.1666666
a b e e e f g, 2, 1.4
a b e e e f h, 2, 1.1666666
a b e e e g h, 2, 1.1666666
a b e e e h h, 2, 1.0
a b e e f g h, 2, 1.1666666
a b e e f h h, 2, 1.0
a b e e g h h, 2, 1.0
a b e f f f f, 6, 1.1666666
a b e f f f h, 2, 1.1666666
a b e f f h h, 2, 1.0
a b e f g g h, 2, 1.4
a b e f g h h, 2, 1.0
a b e f h h h, 2, 0.875
a b f f f f f, 6, 1.0
a b f f f h h, 2, 1.0
a b f f h h h, 2, 0.875
b a c d e f f, 2, 2.3333333
b a c d f f f, 2, 1.75
b a c e f f f, 2, 1.75
b a c f f f f, 2, 1.4
b a d e f f f, 2, 1.75
b a d f f f f, 2, 1.4
b a e f f f f, 2, 1.4
b a f f f f f, 2, 1.1666666
a c a c d e f, 2, 2.3333333
a c a c d f f, 2, 1.75
a c a c e f f, 2, 1.75
a c a c f f f, 2, 1.4
a c a d e f f, 2, 1.75
a c a d f f f, 2, 1.4
a c a e f f f, 2, 1.4
a c a f f f f, 2, 1.1666666
a c b c d e f, 2, 2.3333333
a c b c d f f, 2, 1.75
a c b c e f f, 2, 1.75
a c b c f f f, 2, 1.4
a c b d e f f, 2, 1.75
a c b d f f f, 2, 1.4
a c b e f f f, 2, 1.4
a c b f f f f, 2, 1.1666666
a c c a c d e, 2, 3.5
a c c a c d f, 2, 2.3333333
a c c a c e f, 2, 2.3333333
a c c a c f f, 2, 1.75
a c c a d e f, 2, 2.3333333
a c c a d f f, 2, 1.75
a c c a e f f, 2, 1.75
a c c a f f f, 2, 1.4
a c c b c d e, 2, 3.5
a c c b c d f, 2, 2.3333333
a c c b c e f, 2, 2.3333333
a c c b c f f, 2, 1.75
a c c b d e f, 2, 2.3333333
a c c b d f f, 2, 1.75
a c c b e f f, 2, 1.75
a c c b f f f, 2, 1.4
a c c c c d e, 2, 3.5
a c c c c d f, 2, 2.3333333
a c c c c e f, 2, 2.3333333
a c c c c f f, 2, 1.75
a c c c d e f, 6, 2.3333333
a c c c d f f, 6, 1.7499999
a c c c e f f, 6, 1.7499999
a c c c f f f, 6, 1.4
a c c d e e e, 2, 3.5
a c c d e e f, 2, 1.75
a c c d e e g, 2, 1.4
a c c d e e h, 2, 1.1666666
a c c d e f f, 6, 1.7499999
a c c d e f g, 2, 1.4
a c c d e f h, 2, 1.1666666
a c c d e g h, 2, 1.1666666
a c c d e h h, 2, 1.0
a c c d f f f, 6, 1.4
a c c d f g h, 2, 1.1666666
a c c d f h h, 2, 1.0
a c c d g h h, 2, 1.0
a c c e e e e, 2, 2.3333333
a c c e e e f, 2, 1.75
a c c e e e g, 2, 1.4
a c c e e e h, 2, 1.1666666
a c c e e f g, 2, 1.4
a c c e e f h, 2, 1.1666666
a c c e e g h, 2, 1.1666666
a c c e e h h, 2, 1.0
a c c e f f f, 6, 1.4
a c c e f g h, 2, 1.1666666
a c c e f h h, 2, 1.0
a c c e g h h, 2, 1.0
a c c f f f f, 6, 1.1666666
a c c f g h h, 2, 1.0
a c d d e f f, 2, 1.75
a c d d e f h, 2, 1.1666666
a c d d e h h, 2, 1.0
a c d d f f f, 2, 1.4
a c d d f f h, 2, 1.1666666
a c d d f h h, 2, 1.0
a c d d h h h, 2, 0.875
a c d e e e e, 2, 2.3333333
a c d e e e f, 2, 1.75
a c d e e e g, 2, 1.4
a c d e e e h, 2, 1.1666666
a c d e e f g, 2, 1.4
a c d e e f h, 2, 1.1666666
a c d e e g h, 2, 1.1666666
a c d e e h h, 2, 1.0
a c d e f f f, 8, 1.3999999
a c d e f f h, 2, 1.1666666
a c d e f g h, 2, 1.1666666
a c d e f h h, 4, 1.0
a c d e g h h, 2, 1.0
a c d e h h h, 2, 0.875
a c d f f f f, 6, 1.1666666
a c d f f f h, 2, 1.1666666
a c d f f h h, 2, 1.0
a c d f g h h, 2, 1.0
a c d f h h h, 2, 0.875
a c e e e e f, 2, 1.75
a c e e e e g, 2, 1.4
a c e e e e h, 2, 1.1666666
a c e e e f g, 2, 1.4
a c e e e f h, 2, 1.1666666
a c e e e g h, 2, 1.1666666
a c e e e h h, 2, 1.0
a c e e f g h, 2, 1.1666666
a c e e f h h, 2, 1.0
a c e e g h h, 2, 1.0
a c e f f f f, 6, 1.1666666
a c e f f f h, 2, 1.1666666
a c e f f h h, 2, 1.0
a c e f g g h, 2, 1.4
a c e f g h h, 2, 1.0
a c e f h h h, 2, 0.875
a c f f f f f, 6, 1.0
a c f f f h h, 2, 1.0
a c f f h h h, 2, 0.875
c a c d e f f, 2, 7.0
c a c d f f f, 2, 3.5
c a c e f f f, 2, 3.5
c a c f f f f, 2, 2.3333333
c a d e f f f, 2, 3.5
c a d f f f f, 2, 2.3333333
c a e f f f f, 2, 2.3333333
c a f f f f f, 2, 1.75
a d d e f f f, 2, 1.4
a d d e f f h, 2, 1.1666666
a d d e f h h, 2, 1.0
a d d e h h h, 2, 0.875
a d d f f f h, 2, 1.1666666
a d d f f h h, 2, 1.0
a d d f h h h, 2, 0.875
a d e e e e f, 2, 1.75
a d e e e e g, 2, 1.4
a d e e e e h, 2, 1.1666666
a d e e e f g, 2, 1.4
a d e e e f h, 2, 1.1666666
a d e e e g h, 2, 1.1666666
a d e e e h h, 2, 1.0
a d e e f g h, 2, 1.1666666
a d e e f h h, 2, 1.0
a d e e g h h, 2, 1.0
a d e f f f f, 6, 1.9444444
a d e f f f h, 2, 1.1666666
a d e f f h h, 2, 1.0
a d e f g h h, 2, 1.0
a d e f h h h, 2, 0.875
a d f f f f f, 6, 1.4444444
a d f f f h h, 2, 1.0
a d f f h h h, 2, 0.875
a e e e e f g, 2, 1.4
a e e e e f h, 2, 1.1666666
a e e e e g h, 2, 1.1666666
a e e e e h h, 2, 1.0
a e e e f g h, 2, 1.1666666
a e e e f h h, 2, 1.0
a e e e g h h, 2, 1.0
a e e f g h h, 2, 1.0
a e f f f f f, 6, 1.4444444
a e f f f h h, 2, 1.0
a e f f h h h, 2, 0.875
a f f f f f f, 6, 1.1666666
a f f f h h h, 2, 0.875
b b b b c e f, 2, 7.0
b b b b c e g, 2, 3.5
b b b b c e h, 2, 1.75
b b b b c f g, 2, 3.5
b b b b c f h, 2, 1.75
b b b b c g g, 2, 2.3333333
b b b b c g h, 2, 1.75
b b b b e f g, 2, 3.5
b b b b e f h, 2, 1.75
b b b b e g g, 2, 2.3333333
b b b b e g h, 2, 1.75
b b b b f g g, 2, 2.3333333
b b b b f g h, 2, 1.75
b b b b g g h, 2, 1.75
b b b c d d e, 2, 7.0
b b b c d d f, 2, 3.5
b b b c d d h, 2, 1.4
b b b c d e f, 2, 3.5
b b b c d e h, 2, 1.4
b b b c d f f, 2, 2.3333333
b b b c d f h, 2, 1.4
b b b c d h h, 2, 1.1666666
b b b c e f f, 2, 2.3333333
b b b c e f g, 2, 3.5
b b b c e f h, 4, 1.575
b b b c e g g, 2, 2.3333333
b b b c e g h, 2, 1.75
b b b c e h h, 2, 1.1666666
b b b c f f f, 2, 1.75
b b b c f f h, 2, 1.4
b b b c f g g, 2, 2.3333333
b b b c f g h, 2, 1.75
b b b c f h h, 2, 1.1666666
b b b c g g h, 2, 1.75
b b b c h h h, 2, 1.0
b b b d d e f, 2, 3.5
b b b d d e h, 2, 1.4
b b b d d f f, 2, 2.3333333
b b b d d f h, 2, 1.4
b b b d d h h, 2, 1.1666666
b b b d e f f, 2, 2.3333333
b b b d e f h, 2, 1.4
b b b d e h h, 2, 1.1666666
b b b d f f f, 2, 1.75
b b b d f f h, 2, 1.4
b b b d f h h, 2, 1.1666666
b b b d h h h, 2, 1.0
b b b e f f f, 2, 1.75
b b b e f f h, 2, 1.4
b b b e f g g, 2, 2.3333333
b b b e f g h, 2, 1.75
b b b e f h h, 2, 1.1666666
b b b e g g h, 2, 1.75
b b b e h h h, 2, 1.0
b b b f f f h, 2, 1.4
b b b f f h h, 2, 1.1666666
b b b f g g h, 2, 1.75
b b b f h h h, 2, 1.0
b b c d d e f, 2, 3.5
b b c d d e h, 2, 1.4
b b c d d f f, 2, 2.3333333
b b c d d f h, 2, 1.4
b b c d d h h, 2, 1.1666666
b b c d e f f, 4, 2.3333333
b b c d e f h, 2, 1.4
b b c d e h h, 2, 1.1666666
b b c d f f f, 4, 1.75
b b c d f f h, 2, 1.4
b b c d f h h, 2, 1.1666666
b b c d h h h, 2, 1.0
